Directory,FileName,ScanType,SliceValidity,Manufacturer,ManufacturersModelName,InstitutionName,ScanningSequence,SliceThickness,EchoTime,RepetitionTime,FlipAngle,PhaseEncodingDirection,SpacingBetweenSlices
/media/pablo/Kirk/REDLAT/sub-CU576/anat,sub-CU576_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU576/anat,sub-CU576_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU577/anat,sub-CU577_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU577/anat,sub-CU577_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU577/anat,sub-CU577_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU578/anat,sub-CU578_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU578/anat,sub-CU578_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU578/anat,sub-CU578_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU579/anat,sub-CU579_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU579/anat,sub-CU579_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU579/anat,sub-CU579_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU581/anat,sub-CU581_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU581/anat,sub-CU581_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU581/anat,sub-CU581_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU582/anat,sub-CU582_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU582/anat,sub-CU582_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU582/anat,sub-CU582_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU583/anat,sub-CU583_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU583/anat,sub-CU583_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU583/anat,sub-CU583_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU584/anat,sub-CU584_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,DPI DEL PERU//dd9409,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU584/anat,sub-CU584_run-1_T1w.json,T1,valid,Siemens,Skyra,DPI DEL PERU//dd9409,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU584/anat,sub-CU584_run-1_T2w.json,T2,N/A,Siemens,Skyra,DPI DEL PERU//dd9409,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU585/anat,sub-CU585_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,DPI DEL PERU//dd9409,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU585/anat,sub-CU585_run-1_T1w.json,T1,valid,Siemens,Skyra,DPI DEL PERU//dd9409,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU585/anat,sub-CU585_run-1_T2w.json,T2,N/A,Siemens,Skyra,DPI DEL PERU//dd9409,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU586/anat,sub-CU586_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,DPI DEL PERU//dd9409,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU586/anat,sub-CU586_run-1_T1w.json,T1,valid,Siemens,Skyra,DPI DEL PERU//dd9409,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU586/anat,sub-CU586_run-1_T2w.json,T2,N/A,Siemens,Skyra,DPI DEL PERU//dd9409,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU587/anat,sub-CU587_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU587/anat,sub-CU587_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU587/anat,sub-CU587_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU587/anat,sub-CU587_run-2_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU587/anat,sub-CU587_run-3_T1w.json,T1,valid,Siemens,Skyra,DPI DEL PERU//dd9409,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU588/anat,sub-CU588_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU588/anat,sub-CU588_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU588/anat,sub-CU588_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU589/anat,sub-CU589_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU589/anat,sub-CU589_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU589/anat,sub-CU589_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU590/anat,sub-CU590_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU590/anat,sub-CU590_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU590/anat,sub-CU590_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU591/anat,sub-CU591_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU591/anat,sub-CU591_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU591/anat,sub-CU591_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU591/anat,sub-CU591_run-2_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU592/anat,sub-CU592_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU592/anat,sub-CU592_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU592/anat,sub-CU592_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU593/anat,sub-CU593_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU593/anat,sub-CU593_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU593/anat,sub-CU593_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU594/anat,sub-CU594_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU594/anat,sub-CU594_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU594/anat,sub-CU594_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU595/anat,sub-CU595_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU595/anat,sub-CU595_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU595/anat,sub-CU595_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU596/anat,sub-CU596_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU596/anat,sub-CU596_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU596/anat,sub-CU596_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU597/anat,sub-CU597_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU597/anat,sub-CU597_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU597/anat,sub-CU597_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU598/anat,sub-CU598_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU598/anat,sub-CU598_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU598/anat,sub-CU598_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU599/anat,sub-CU599_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU599/anat,sub-CU599_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU599/anat,sub-CU599_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU599/anat,sub-CU599_run-2_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU599/anat,sub-CU599_run-2_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU601/anat,sub-CU601_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU601/anat,sub-CU601_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU601/anat,sub-CU601_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU602/anat,sub-CU602_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU602/anat,sub-CU602_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU602/anat,sub-CU602_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU603/anat,sub-CU603_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU603/anat,sub-CU603_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU603/anat,sub-CU603_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU604/anat,sub-CU604_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU604/anat,sub-CU604_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU604/anat,sub-CU604_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU605/anat,sub-CU605_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU605/anat,sub-CU605_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU605/anat,sub-CU605_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU606/anat,sub-CU606_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU606/anat,sub-CU606_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU606/anat,sub-CU606_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU607/anat,sub-CU607_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU607/anat,sub-CU607_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU607/anat,sub-CU607_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU608/anat,sub-CU608_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU608/anat,sub-CU608_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU608/anat,sub-CU608_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU609/anat,sub-CU609_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU609/anat,sub-CU609_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU609/anat,sub-CU609_run-2_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU609/anat,sub-CU609_run-3_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU610/anat,sub-CU610_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU610/anat,sub-CU610_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU610/anat,sub-CU610_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU611/anat,sub-CU611_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU611/anat,sub-CU611_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU611/anat,sub-CU611_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU612/anat,sub-CU612_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU612/anat,sub-CU612_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU612/anat,sub-CU612_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU613/anat,sub-CU613_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU613/anat,sub-CU613_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU613/anat,sub-CU613_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU614/anat,sub-CU614_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU614/anat,sub-CU614_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU614/anat,sub-CU614_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU615/anat,sub-CU615_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU615/anat,sub-CU615_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU615/anat,sub-CU615_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU616/anat,sub-CU616_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU616/anat,sub-CU616_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU616/anat,sub-CU616_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU617/anat,sub-CU617_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU617/anat,sub-CU617_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU617/anat,sub-CU617_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU618/anat,sub-CU618_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU618/anat,sub-CU618_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU618/anat,sub-CU618_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU619/anat,sub-CU619_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU619/anat,sub-CU619_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU619/anat,sub-CU619_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU621/anat,sub-CU621_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU621/anat,sub-CU621_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU621/anat,sub-CU621_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU621/anat,sub-CU621_run-2_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU622/anat,sub-CU622_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU622/anat,sub-CU622_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU622/anat,sub-CU622_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU623/anat,sub-CU623_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU623/anat,sub-CU623_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU623/anat,sub-CU623_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU624/anat,sub-CU624_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU624/anat,sub-CU624_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU624/anat,sub-CU624_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
/media/pablo/Kirk/REDLAT/sub-CU625/anat,sub-CU625_run-1_FLAIR.json,Otro,N/A,Siemens,Skyra,D P I,SE\IR,1,0.439,4.8,120,i,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU625/anat,sub-CU625_run-1_T1w.json,T1,valid,Siemens,Skyra,D P I,GR\IR,1,0.00227,2.3,8,No se encontró información,No se encontró información
/media/pablo/Kirk/REDLAT/sub-CU625/anat,sub-CU625_run-1_T2w.json,T2,N/A,Siemens,Skyra,D P I,GR,4,0.02,0.65,20,i,4
